feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Erythrobacter.s__Erythrobacter_seohaensis	serv_alcohol	serv_alcohol	0.112368537040297	0.134931732211467	30	4	0.41201574244957	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Erythrobacter.s__Erythrobacter_sp._KY5	serv_alcohol	serv_alcohol	-0.171634503033416	0.15362954305492	30	5	0.273405026603904	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Erythrobacter.s__Erythrobacter_sp._YH.07	serv_alcohol	serv_alcohol	0.0860419115863034	0.0966231914874313	30	2	0.380791223499254	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Porphyrobacter.s__Porphyrobacter_HT.58.2	serv_alcohol	serv_alcohol	-0.0344827586206891	0.0467939783053285	30	1	0.467309752906793	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Porphyrobacter.s__Porphyrobacter_sp._CACIAM_03H1	serv_alcohol	serv_alcohol	0.0301724137931038	0.046900207677692	30	1	0.52524289418935	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Blastomonas.s__Blastomonas_fulva	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Citromicrobium.s__Citromicrobium_sp._JL477	serv_alcohol	serv_alcohol	0.0301724137931048	0.0469002076776919	30	1	0.525242894189336	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Novosphingobium.s__Novosphingobium_pentaromativorans	serv_alcohol	serv_alcohol	-0.108248075917881	0.108161780104891	30	2	0.325495543515813	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Novosphingobium.s__Novosphingobium_resinovorum	serv_alcohol	serv_alcohol	-0.125520410565444	0.14306337855937	30	4	0.387748618788396	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Novosphingobium.s__Novosphingobium_sp._P6W	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906802	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Novosphingobium.s__Novosphingobium_sp._PP1Y	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906802	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Rhizorhabdus.s__Rhizorhabdus_dicambivorans	serv_alcohol	serv_alcohol	0.0491409285794555	0.0765521536330437	30	2	0.526141279625795	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_cloacae	serv_alcohol	serv_alcohol	-0.112134386448496	0.11294111777035	30	2	0.329282781719922	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_herbicidovorans	serv_alcohol	serv_alcohol	-0.0344827586206894	0.0467939783053284	30	1	0.467309752906789	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_indicum	serv_alcohol	serv_alcohol	0.0301724137931038	0.046900207677692	30	1	0.52524289418935	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_sp._EP60837	serv_alcohol	serv_alcohol	-0.166044010841915	0.158115401767725	30	4	0.302631476646873	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_sp._MI1205	serv_alcohol	serv_alcohol	-0.0344827586206876	0.0467939783053284	30	1	0.467309752906811	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_sp._RAC03	serv_alcohol	serv_alcohol	0.0301724137931014	0.0469002076776919	30	1	0.525242894189382	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_sp._SYK.6	serv_alcohol	serv_alcohol	-0.0899816698010698	0.0864715525558113	30	2	0.306967052622335	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_sp._YBL2	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium.s__Sphingobium_sp._YG1	serv_alcohol	serv_alcohol	0.202940151893588	0.146133148285563	30	6	0.175862229125316	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_hengshuiensis	serv_alcohol	serv_alcohol	-0.0636547503675341	0.0985750586918797	30	3	0.523699179201962	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_koreensis	serv_alcohol	serv_alcohol	-0.129459330932448	0.156760552723662	30	8	0.415875646126225	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_melonis	serv_alcohol	serv_alcohol	-0.142171919535961	0.108333897058064	30	3	0.20005903998921	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_sp._Cra20	serv_alcohol	serv_alcohol	0.277149263358825	0.154408412006157	30	5	0.083471143238285	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_sp._JJ.A5	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_sp._KC8	serv_alcohol	serv_alcohol	-0.034482758620691	0.0467939783053284	30	1	0.467309752906767	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_sp._LM7	serv_alcohol	serv_alcohol	-0.0344827586206903	0.0467939783053284	30	1	0.467309752906776	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_sp._MM.1	serv_alcohol	serv_alcohol	-0.0863251478508675	0.118206764412913	30	4	0.471279879763632	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_taxi	serv_alcohol	serv_alcohol	-0.120137854340295	0.0899771776140637	30	3	0.192564169102276	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_wittichii	serv_alcohol	serv_alcohol	0.204360192388421	0.195902424534546	30	3	0.305791434322582	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_alaskensis	serv_alcohol	serv_alcohol	0.0301724137931045	0.0469002076776919	30	1	0.52524289418934	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_sp._EG6	serv_alcohol	serv_alcohol	-0.0344827586206876	0.0467939783053284	30	1	0.467309752906811	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_sp._FD7	serv_alcohol	serv_alcohol	-0.0344827586206903	0.0467939783053284	30	1	0.467309752906776	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_sp._LPB0140	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906801	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_sp._MG	serv_alcohol	serv_alcohol	-0.0344827586206924	0.0467939783053284	30	1	0.46730975290675	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_sp._WS5A3p	serv_alcohol	serv_alcohol	-0.0344827586206917	0.0467939783053284	30	1	0.467309752906758	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.s__Sphingopyxis_terrae	serv_alcohol	serv_alcohol	-0.135356597654764	0.102957439857528	30	3	0.199282938683297	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus.s__Sphingorhabdus_sp._Alg231.15	serv_alcohol	serv_alcohol	-0.13761063836981	0.105386325921325	30	3	0.202256737559769	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus.s__Sphingorhabdus_sp._M41	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus.s__Sphingorhabdus_sp._YGSMI21	serv_alcohol	serv_alcohol	0.0936966453278372	0.0806420425766788	30	3	0.255091537758533	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906802	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.g__Candidatus_Kinetoplastibacterium.s__Candidatus_Kinetoplastibacterium_galatii	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Achromobacter.s__Achromobacter_insolitus	serv_alcohol	serv_alcohol	0.165748827078329	0.184972314221029	30	7	0.377852940099665	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Achromobacter.s__Achromobacter_ruhlandii	serv_alcohol	serv_alcohol	-0.101724367982283	0.137511614693778	30	3	0.465608561094585	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Achromobacter.s__Achromobacter_sp._AONIH1	serv_alcohol	serv_alcohol	-0.243917685259581	0.169705050740934	30	6	0.161713768998091	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Achromobacter.s__Achromobacter_sp._B7	serv_alcohol	serv_alcohol	-0.143743036344603	0.126749856948787	30	5	0.266382193610281	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Achromobacter.s__Achromobacter_sp._MFA1_R4	serv_alcohol	serv_alcohol	0.216212064453244	0.193798115224208	30	5	0.274053102573944	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Achromobacter.s__Achromobacter_spanius	serv_alcohol	serv_alcohol	0.241459019728973	0.142707829158185	30	7	0.101750945653106	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Advenella.s__Advenella_mimigardefordensis	serv_alcohol	serv_alcohol	-0.0344827586206927	0.0467939783053284	30	1	0.467309752906746	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_bronchiseptica	serv_alcohol	serv_alcohol	0.153980318275772	0.0994791144609435	30	2	0.132884284211547	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_genomosp._6	serv_alcohol	serv_alcohol	0.0916744892251809	0.0828005267793529	30	3	0.277640487428704	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_genomosp._8	serv_alcohol	serv_alcohol	-0.168684786966427	0.200384290134006	30	9	0.407028974673647	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_genomosp._9	serv_alcohol	serv_alcohol	0.151979349377933	0.121628437436028	30	4	0.221812870540773	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_holmesii	serv_alcohol	serv_alcohol	-0.254361774452044	0.177487123015522	30	4	0.16289344892523	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_pertussis	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_petrii	serv_alcohol	serv_alcohol	-0.109750019145817	0.163138914439912	30	7	0.50662748951443	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella.s__Bordetella_trematum	serv_alcohol	serv_alcohol	0.199588878477805	0.18779289004752	30	8	0.296947287389804	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Castellaniella.s__Castellaniella_defragrans	serv_alcohol	serv_alcohol	-0.130342086418541	0.158015078438275	30	7	0.416417008318817	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Orrella.s__Orrella_dioscoreae	serv_alcohol	serv_alcohol	0.0599113383071757	0.0650898764253694	30	2	0.365205388962254	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Pusillimonas.s__Pusillimonas_sp._T7.7	serv_alcohol	serv_alcohol	-0.034482758620688	0.0467939783053284	30	1	0.467309752906806	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Taylorella.s__Taylorella_asinigenitalis	serv_alcohol	serv_alcohol	-0.0704067835875506	0.0657066417583951	30	2	0.29307970035869	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_cenocepacia	serv_alcohol	serv_alcohol	0.105590558596577	0.130181510923743	30	4	0.42414808076263	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_diffusa	serv_alcohol	serv_alcohol	-0.0344827586206894	0.0467939783053284	30	1	0.467309752906789	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_dolosa	serv_alcohol	serv_alcohol	0.392363656612477	0.263881337329544	30	30	0.148217847973144	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_gladioli	serv_alcohol	serv_alcohol	0.22544706941978	0.232820846233219	30	7	0.341170751549483	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_glumae	serv_alcohol	serv_alcohol	-0.130514060254861	0.14599680827969	30	4	0.3789678243917	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_insecticola	serv_alcohol	serv_alcohol	-0.206920809057454	0.165099029787707	30	3	0.220456731524192	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_metallica	serv_alcohol	serv_alcohol	0.0301724137931048	0.0469002076776919	30	1	0.525242894189336	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_multivorans	serv_alcohol	serv_alcohol	0.193591239871755	0.221358173902681	30	7	0.389252869767251	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_plantarii	serv_alcohol	serv_alcohol	0.0301724137931014	0.0469002076776919	30	1	0.525242894189382	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_pseudomallei	serv_alcohol	serv_alcohol	0.160698737287058	0.153620136401181	30	7	0.304471713112997	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._BDU8	serv_alcohol	serv_alcohol	0.0301724137931011	0.0469002076776919	30	1	0.525242894189387	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._Bp7605	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._CCGE1002	serv_alcohol	serv_alcohol	0.067431125903932	0.0726870365729245	30	2	0.361496110280192	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._CCGE1003	serv_alcohol	serv_alcohol	0.132390519195776	0.0962633895302445	30	4	0.179944719739981	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._HB1	serv_alcohol	serv_alcohol	-0.10109207398242	0.0994922062801603	30	2	0.318291126593795	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._IDO3	serv_alcohol	serv_alcohol	0.0301724137931045	0.0469002076776919	30	1	0.52524289418934	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._KK1	serv_alcohol	serv_alcohol	-0.206723593658146	0.171114198979874	30	3	0.237112643419879	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._LA.2.3.30.S1.D2	serv_alcohol	serv_alcohol	-0.0344827586206924	0.0467939783053284	30	1	0.46730975290675	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._MSMB0852	serv_alcohol	serv_alcohol	0.0301724137931025	0.0469002076776919	30	1	0.525242894189368	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._MSMB0856	serv_alcohol	serv_alcohol	0.0983242514425056	0.0777782966345989	30	2	0.216595192560138	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._MSMB1588	serv_alcohol	serv_alcohol	-0.0344827586206876	0.0467939783053284	30	1	0.467309752906811	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._MSMB617WGS	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906802	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._OLGA172	serv_alcohol	serv_alcohol	0.0672915891008202	0.0669056477384931	30	2	0.323140143146793	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._PAMC_28687	serv_alcohol	serv_alcohol	0.0301724137931011	0.0469002076776919	30	1	0.525242894189387	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._RPE67	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_sp._YI23	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_ubonensis	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__Burkholderia_vietnamiensis	serv_alcohol	serv_alcohol	-0.0344827586206876	0.0467939783053284	30	1	0.467309752906811	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.s__.Pseudomonas._mesoacidophila	serv_alcohol	serv_alcohol	-0.0954491289451393	0.0928012728785652	30	2	0.312502941013679	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Cupriavidus.s__Cupriavidus_gilardii	serv_alcohol	serv_alcohol	0.122416517325642	0.182851408394184	30	6	0.508668779508781	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Cupriavidus.s__Cupriavidus_metallidurans	serv_alcohol	serv_alcohol	0.281880374309038	0.186903999739634	30	5	0.142716262812115	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Cupriavidus.s__Cupriavidus_oxalaticus	serv_alcohol	serv_alcohol	0.239362733382888	0.234708108515775	30	30	0.316539697918125	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Cupriavidus.s__Cupriavidus_sp._USMAA2.4	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906801	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Cupriavidus.s__Cupriavidus_taiwanensis	serv_alcohol	serv_alcohol	0.403404561045343	0.313143230261407	30	29	0.208205775564298	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Hydromonas.s__Hydromonas_sp._F02	serv_alcohol	serv_alcohol	-0.034482758620691	0.0467939783053284	30	1	0.467309752906767	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Pandoraea.s__Pandoraea_apista	serv_alcohol	serv_alcohol	-0.131207464282484	0.0984019577685996	30	3	0.19315325447037	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Pandoraea.s__Pandoraea_oxalativorans	serv_alcohol	serv_alcohol	-0.0344827586206914	0.0467939783053284	30	1	0.467309752906763	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Pandoraea.s__Pandoraea_pulmonicola	serv_alcohol	serv_alcohol	0.0301724137931011	0.0469002076776919	30	1	0.525242894189387	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Pandoraea.s__Pandoraea_thiooxydans	serv_alcohol	serv_alcohol	-0.137126633032987	0.103292096247923	30	3	0.19504569478367	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Pandoraea.s__Pandoraea_vervacti	serv_alcohol	serv_alcohol	0.156121323125793	0.143854145359978	30	4	0.287055817183565	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Paraburkholderia.s__Paraburkholderia_caledonica	serv_alcohol	serv_alcohol	-0.162054044563028	0.101161354041547	30	4	0.120392914911359	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Paraburkholderia.s__Paraburkholderia_fungorum	serv_alcohol	serv_alcohol	0.305833744254818	0.194273708854532	30	7	0.126664522805213	0.803345264833844
d__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Paraburkholderia.s__Paraburkholderia_graminis	serv_alcohol	serv_alcohol	0.148375954047382	0.0905720902217525	30	2	0.11256878668849	0.803345264833844
